Date,Time,Life_stage,FishID,Habitat_released_onto,Release_location,StationID,Station_Region,Station_Name,Latitude,Longitude
12/12/2012,2:47:56 PM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,2:49:29 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,2:52:22 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
12/12/2012,3:13:16 PM,adult,133,other,other,18,east,Aircraft/Aeroplane,-38.10002,145.01185
12/12/2012,3:26:45 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
12/12/2012,4:01:54 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,4:43:56 PM,adult,133,other,other,19,east,Barge_Carrum,-38.07715,145.03903
12/12/2012,4:47:50 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
12/12/2012,4:48:12 PM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,4:49:47 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,4:52:40 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
12/12/2012,5:26:50 PM,pinkie,105,nat,Mord,13,east,Tyre_reef,-38.05117,145.0788
12/12/2012,5:29:16 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
12/12/2012,5:38:03 PM,adult,130,other,other,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,6:10:16 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,6:49:42 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
12/12/2012,6:53:13 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
12/12/2012,6:58:36 PM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,6:58:54 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,7:00:30 PM,adult,129,other,other,17,east,Mornington_wide,-38.12388,144.94052
12/12/2012,7:37:52 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
12/12/2012,8:33:25 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,8:39:18 PM,pinkie,83,art,Ted,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,8:54:57 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
12/12/2012,8:59:19 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,9:33:19 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
12/12/2012,9:39:27 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
12/12/2012,10:55:56 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
12/12/2012,11:00:51 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
12/12/2012,11:38:02 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,12:57:41 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,1:01:04 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,1:18:22 AM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,1:40:00 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,2:19:45 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,2:58:36 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,3:01:47 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,4:09:29 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,4:58:51 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,5:03:24 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,5:22:04 AM,adult,130,other,other,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,5:27:18 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,5:29:43 AM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,5:33:01 AM,adult,133,other,other,17,east,Mornington_wide,-38.12388,144.94052
13/12/2012,5:48:38 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
13/12/2012,6:09:56 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,6:13:34 AM,adult,130,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2012,6:59:32 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,7:03:21 AM,pinkie,98,nat,Rick,35,west,9ft_bank_(Pt_Lillias_channel),-38.10157,144.43693
13/12/2012,7:04:57 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,7:30:45 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,7:34:07 AM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,7:49:56 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
13/12/2012,8:10:48 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,8:59:46 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,9:06:36 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,9:33:35 AM,adult,130,other,other,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,9:35:33 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,9:36:06 AM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,9:51:32 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
13/12/2012,10:57:30 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,11:01:35 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,11:07:06 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,11:54:33 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
13/12/2012,11:57:20 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,1:06:51 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,1:08:26 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,1:51:33 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,1:55:47 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
13/12/2012,2:37:38 PM,adult,130,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2012,3:01:39 PM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,3:07:02 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,3:09:39 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,3:41:00 PM,adult,26,other,other,4,north,Dumb_Joe,-37.92902,144.83612
13/12/2012,4:47:48 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,4:57:10 PM,adult,130,other,other,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,5:10:40 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,5:12:08 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,6:55:47 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,7:11:50 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,7:12:19 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,8:57:48 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,9:11:57 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,9:14:05 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
13/12/2012,10:00:18 PM,pinkie,111,art,Tyre,14,east,Gaso_4_shallow,-38.04698,145.05367
13/12/2012,10:57:52 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
13/12/2012,11:12:27 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
13/12/2012,11:15:21 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,12:20:46 AM,adult,131,other,other,17,east,Mornington_wide,-38.12388,144.94052
14/12/2012,12:25:51 AM,pinkie,83,art,Ted,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,12:27:27 AM,pinkie,111,art,Tyre,14,east,Gaso_4_shallow,-38.04698,145.05367
14/12/2012,12:59:06 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,1:12:39 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,1:17:23 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,2:01:53 AM,adult,130,other,other,19,east,Barge_Carrum,-38.07715,145.03903
14/12/2012,2:26:22 AM,pinkie,83,art,Ted,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,3:00:11 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,3:12:43 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,3:16:41 AM,adult,131,other,other,17,east,Mornington_wide,-38.12388,144.94052
14/12/2012,3:17:47 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,4:54:14 AM,pinkie,83,art,Ted,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,5:00:52 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,5:13:44 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,5:18:24 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,5:40:30 AM,adult,131,other,other,17,east,Mornington_wide,-38.12388,144.94052
14/12/2012,6:26:57 AM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,7:01:07 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,7:14:50 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,7:17:28 AM,adult,122,other,other,14,east,Gaso_4_shallow,-38.04698,145.05367
14/12/2012,7:23:25 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,7:35:10 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,8:54:40 AM,adult,130,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,9:02:03 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,9:13:30 AM,pinkie,98,nat,Rick,35,west,9ft_bank_(Pt_Lillias_channel),-38.10157,144.43693
14/12/2012,9:16:33 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,9:17:47 AM,adult,122,other,other,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,9:23:54 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,9:35:59 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,10:57:51 AM,adult,130,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,11:02:15 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,11:18:07 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,11:25:38 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,11:28:10 AM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,11:47:24 AM,pinkie,98,nat,Rick,35,west,9ft_bank_(Pt_Lillias_channel),-38.10157,144.43693
14/12/2012,11:51:57 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,1:04:01 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,1:18:48 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,1:28:42 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,1:51:58 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,2:45:27 PM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,2:47:29 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,3:04:26 PM,pinkie,98,nat,Rick,35,west,9ft_bank_(Pt_Lillias_channel),-38.10157,144.43693
14/12/2012,3:05:29 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,3:19:31 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,3:29:01 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,3:53:11 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,5:17:43 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,5:25:43 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,5:29:33 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,5:55:10 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
14/12/2012,7:18:02 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,7:26:16 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,7:30:48 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,9:20:09 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,9:27:15 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,9:31:37 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
14/12/2012,9:41:35 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,11:20:51 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
14/12/2012,11:28:32 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
14/12/2012,11:32:25 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,1:22:25 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,1:29:26 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,1:33:06 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,1:56:27 AM,pinkie,111,art,Tyre,14,east,Gaso_4_shallow,-38.04698,145.05367
15/12/2012,2:32:48 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,3:22:59 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,3:29:32 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,3:33:47 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,4:00:19 AM,adult,130,other,other,19,east,Barge_Carrum,-38.07715,145.03903
15/12/2012,5:28:23 AM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,5:30:34 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,5:34:54 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,6:18:40 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,6:37:47 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,7:31:23 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,7:35:42 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,8:38:58 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,8:52:24 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,9:31:28 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,9:37:47 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,10:40:52 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,11:39:06 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,12:19:26 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,12:32:57 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,12:42:23 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,1:39:51 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,2:21:56 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,2:33:28 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,2:42:30 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,3:08:51 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,3:40:03 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,4:21:57 PM,pinkie,98,nat,Rick,35,west,9ft_bank_(Pt_Lillias_channel),-38.10157,144.43693
15/12/2012,4:23:06 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,4:34:31 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,4:44:42 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,5:10:24 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,5:41:17 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,6:23:14 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,6:35:42 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,6:48:36 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,7:07:51 PM,pinkie,98,nat,Rick,35,west,9ft_bank_(Pt_Lillias_channel),-38.10157,144.43693
15/12/2012,7:42:12 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,8:23:56 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,8:38:19 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,8:51:21 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,9:44:16 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
15/12/2012,10:25:37 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
15/12/2012,10:40:27 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
15/12/2012,10:55:18 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
15/12/2012,11:44:38 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,12:27:31 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,12:44:55 AM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,12:56:24 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,1:21:42 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,1:45:01 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,2:28:39 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,2:57:43 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,3:45:08 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,3:52:06 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,4:29:22 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,5:00:51 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,5:46:54 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,5:52:12 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,6:34:48 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,7:01:57 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,8:59:46 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,9:02:23 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,10:46:30 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,11:03:57 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,11:18:06 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,12:10:59 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,12:42:51 PM,adult,119,other,other,27,east,Mornington_hospital,-38.16823,144.9593
16/12/2012,12:47:14 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,1:05:24 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,1:19:51 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,2:12:04 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,2:50:24 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,3:06:18 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,3:31:30 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,4:48:52 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,4:56:19 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,5:05:52 PM,pinkie,98,nat,Rick,35,west,9ft_bank_(Pt_Lillias_channel),-38.10157,144.43693
16/12/2012,5:09:44 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,5:32:19 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,5:37:39 PM,pinkie,91,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,6:06:28 PM,pinkie,88,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,6:57:13 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,7:12:23 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,7:32:38 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,8:22:29 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,9:01:22 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,9:14:08 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,9:33:37 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
16/12/2012,10:24:40 PM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
16/12/2012,11:01:28 PM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
16/12/2012,11:16:58 PM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
16/12/2012,11:33:50 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
17/12/2012,12:57:34 AM,pinkie,68,art,Yak,23,east,Yakka_artificial_reef,-38.14135,145.09135
17/12/2012,1:02:32 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
17/12/2012,1:17:54 AM,pinkie,111,art,Tyre,13,east,Tyre_reef,-38.05117,145.0788
17/12/2012,1:34:47 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
17/12/2012,3:03:38 AM,pinkie,82,art,Ted,21,east,Tedesco_artificial_reef,-38.08735,145.09918
