"Date","Life_stage","StationID","Station_Region","Latitude","Longitude","Number_fish"
2012-09-19,"pinkie",24,"east",-38.155,145.09088,2
2012-09-20,"pinkie",10,"east",-38.00345,145.0335,1
2012-09-20,"pinkie",11,"east",-38.00213,145.0611,23
2012-09-20,"pinkie",24,"east",-38.155,145.09088,4
2012-09-21,"adult",28,"south",-38.331,144.85912,1
2012-09-21,"pinkie",10,"east",-38.00345,145.0335,1
2012-09-21,"pinkie",11,"east",-38.00213,145.0611,15
2012-09-22,"pinkie",10,"east",-38.00345,145.0335,4
2012-09-22,"pinkie",11,"east",-38.00213,145.0611,9
2012-09-22,"pinkie",24,"east",-38.155,145.09088,3
2012-09-23,"pinkie",10,"east",-38.00345,145.0335,3
2012-09-23,"pinkie",11,"east",-38.00213,145.0611,15
2012-09-23,"pinkie",24,"east",-38.155,145.09088,2
2012-09-24,"adult",24,"east",-38.155,145.09088,1
2012-09-24,"pinkie",11,"east",-38.00213,145.0611,18
2012-09-25,"adult",22,"east",-38.14407,145.10023,1
2012-09-25,"adult",23,"east",-38.14135,145.09135,1
2012-09-25,"adult",24,"east",-38.155,145.09088,1
2012-09-25,"pinkie",11,"east",-38.00213,145.0611,24
2012-09-25,"pinkie",24,"east",-38.155,145.09088,6
2012-09-26,"pinkie",11,"east",-38.00213,145.0611,22
2012-09-26,"pinkie",24,"east",-38.155,145.09088,3
2012-09-27,"pinkie",11,"east",-38.00213,145.0611,20
2012-09-28,"pinkie",11,"east",-38.00213,145.0611,16
2012-09-28,"pinkie",24,"east",-38.155,145.09088,1
2012-09-29,"adult",10,"east",-38.00345,145.0335,1
2012-09-29,"pinkie",11,"east",-38.00213,145.0611,10
2012-09-29,"pinkie",24,"east",-38.155,145.09088,2
2012-09-30,"adult",13,"east",-38.05117,145.0788,1
2012-09-30,"adult",18,"east",-38.10002,145.01185,1
2012-09-30,"adult",21,"east",-38.08735,145.09918,1
2012-09-30,"pinkie",11,"east",-38.00213,145.0611,15
2012-10-01,"pinkie",11,"east",-38.00213,145.0611,19
2012-10-01,"pinkie",24,"east",-38.155,145.09088,2
2012-10-02,"pinkie",11,"east",-38.00213,145.0611,10
2012-10-02,"pinkie",24,"east",-38.155,145.09088,7
2012-10-03,"adult",36,"west",-38.08647,144.62853,1
2012-10-03,"pinkie",11,"east",-38.00213,145.0611,9
2012-10-03,"pinkie",24,"east",-38.155,145.09088,7
2012-10-04,"pinkie",11,"east",-38.00213,145.0611,6
2012-10-04,"pinkie",24,"east",-38.155,145.09088,1
2012-10-05,"adult",26,"east",-38.17358,145.03483,1
2012-10-05,"pinkie",10,"east",-38.00345,145.0335,1
2012-10-05,"pinkie",11,"east",-38.00213,145.0611,16
2012-10-05,"pinkie",24,"east",-38.155,145.09088,3
2012-10-06,"pinkie",11,"east",-38.00213,145.0611,15
2012-10-06,"pinkie",24,"east",-38.155,145.09088,6
2012-10-07,"adult",25,"east",-38.14808,145.03395,2
2012-10-07,"pinkie",11,"east",-38.00213,145.0611,22
2012-10-07,"pinkie",24,"east",-38.155,145.09088,3
2012-10-08,"pinkie",11,"east",-38.00213,145.0611,15
2012-10-08,"pinkie",24,"east",-38.155,145.09088,8
2012-10-09,"adult",10,"east",-38.00345,145.0335,1
2012-10-09,"pinkie",11,"east",-38.00213,145.0611,14
2012-10-09,"pinkie",24,"east",-38.155,145.09088,5
2012-10-10,"pinkie",11,"east",-38.00213,145.0611,14
2012-10-10,"pinkie",12,"east",-38.03608,145.07697,4
2012-10-10,"pinkie",13,"east",-38.05117,145.0788,4
2012-10-10,"pinkie",24,"east",-38.155,145.09088,3
2012-10-11,"pinkie",11,"east",-38.00213,145.0611,10
2012-10-11,"pinkie",24,"east",-38.155,145.09088,6
2012-10-12,"adult",1,"north",-37.87702,144.93997,1
2012-10-12,"adult",44,"south",-38.28885,144.68552,1
2012-10-12,"pinkie",11,"east",-38.00213,145.0611,10
2012-10-12,"pinkie",24,"east",-38.155,145.09088,5
2012-10-13,"adult",11,"east",-38.00213,145.0611,1
2012-10-13,"pinkie",11,"east",-38.00213,145.0611,15
2012-10-13,"pinkie",24,"east",-38.155,145.09088,7
2012-10-14,"adult",10,"east",-38.00345,145.0335,3
2012-10-14,"adult",15,"east",-38.04128,144.98372,1
2012-10-14,"adult",17,"east",-38.12388,144.94052,1
2012-10-14,"pinkie",11,"east",-38.00213,145.0611,11
2012-10-14,"pinkie",12,"east",-38.03608,145.07697,1
2012-10-14,"pinkie",13,"east",-38.05117,145.0788,4
2012-10-14,"pinkie",24,"east",-38.155,145.09088,7
2012-10-15,"adult",10,"east",-38.00345,145.0335,1
2012-10-15,"adult",14,"east",-38.04698,145.05367,1
2012-10-15,"pinkie",11,"east",-38.00213,145.0611,9
2012-10-15,"pinkie",12,"east",-38.03608,145.07697,2
2012-10-15,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-15,"pinkie",24,"east",-38.155,145.09088,13
2012-10-16,"adult",10,"east",-38.00345,145.0335,1
2012-10-16,"adult",14,"east",-38.04698,145.05367,1
2012-10-16,"pinkie",3,"north",-37.88172,144.96923,1
2012-10-16,"pinkie",11,"east",-38.00213,145.0611,5
2012-10-16,"pinkie",12,"east",-38.03608,145.07697,3
2012-10-16,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-16,"pinkie",23,"east",-38.14135,145.09135,9
2012-10-16,"pinkie",24,"east",-38.155,145.09088,13
2012-10-17,"adult",10,"east",-38.00345,145.0335,4
2012-10-17,"adult",11,"east",-38.00213,145.0611,1
2012-10-17,"adult",13,"east",-38.05117,145.0788,1
2012-10-17,"adult",19,"east",-38.07715,145.03903,1
2012-10-17,"pinkie",11,"east",-38.00213,145.0611,3
2012-10-17,"pinkie",12,"east",-38.03608,145.07697,6
2012-10-17,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-17,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-17,"pinkie",24,"east",-38.155,145.09088,8
2012-10-18,"adult",10,"east",-38.00345,145.0335,3
2012-10-18,"adult",12,"east",-38.03608,145.07697,1
2012-10-18,"adult",21,"east",-38.08735,145.09918,1
2012-10-18,"adult",22,"east",-38.14407,145.10023,2
2012-10-18,"adult",24,"east",-38.155,145.09088,2
2012-10-18,"pinkie",11,"east",-38.00213,145.0611,7
2012-10-18,"pinkie",12,"east",-38.03608,145.07697,11
2012-10-18,"pinkie",13,"east",-38.05117,145.0788,15
2012-10-18,"pinkie",22,"east",-38.14407,145.10023,2
2012-10-18,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-18,"pinkie",24,"east",-38.155,145.09088,9
2012-10-19,"adult",10,"east",-38.00345,145.0335,2
2012-10-19,"adult",11,"east",-38.00213,145.0611,1
2012-10-19,"adult",14,"east",-38.04698,145.05367,1
2012-10-19,"pinkie",11,"east",-38.00213,145.0611,8
2012-10-19,"pinkie",12,"east",-38.03608,145.07697,14
2012-10-19,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-19,"pinkie",22,"east",-38.14407,145.10023,2
2012-10-19,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-19,"pinkie",24,"east",-38.155,145.09088,9
2012-10-20,"adult",10,"east",-38.00345,145.0335,2
2012-10-20,"adult",19,"east",-38.07715,145.03903,1
2012-10-20,"adult",41,"south",-38.27667,144.67698,1
2012-10-20,"pinkie",11,"east",-38.00213,145.0611,6
2012-10-20,"pinkie",12,"east",-38.03608,145.07697,11
2012-10-20,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-20,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-20,"pinkie",24,"east",-38.155,145.09088,8
2012-10-21,"adult",26,"east",-38.17358,145.03483,1
2012-10-21,"adult",30,"south",-38.22683,144.81022,1
2012-10-21,"adult",31,"south",-38.23125,144.80047,1
2012-10-21,"adult",46,"south",-38.29857,144.68177,1
2012-10-21,"pinkie",11,"east",-38.00213,145.0611,4
2012-10-21,"pinkie",12,"east",-38.03608,145.07697,5
2012-10-21,"pinkie",13,"east",-38.05117,145.0788,11
2012-10-21,"pinkie",15,"east",-38.04128,144.98372,1
2012-10-21,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-21,"pinkie",24,"east",-38.155,145.09088,6
2012-10-22,"adult",16,"east",-38.05342,144.94145,1
2012-10-22,"pinkie",11,"east",-38.00213,145.0611,5
2012-10-22,"pinkie",12,"east",-38.03608,145.07697,1
2012-10-22,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-22,"pinkie",22,"east",-38.14407,145.10023,1
2012-10-22,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-22,"pinkie",24,"east",-38.155,145.09088,7
2012-10-23,"pinkie",11,"east",-38.00213,145.0611,5
2012-10-23,"pinkie",12,"east",-38.03608,145.07697,2
2012-10-23,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-23,"pinkie",17,"east",-38.12388,144.94052,3
2012-10-23,"pinkie",23,"east",-38.14135,145.09135,11
2012-10-23,"pinkie",24,"east",-38.155,145.09088,3
2012-10-24,"adult",10,"east",-38.00345,145.0335,1
2012-10-24,"adult",15,"east",-38.04128,144.98372,4
2012-10-24,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-24,"pinkie",17,"east",-38.12388,144.94052,1
2012-10-24,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-25,"adult",10,"east",-38.00345,145.0335,1
2012-10-25,"adult",18,"east",-38.10002,145.01185,1
2012-10-25,"adult",19,"east",-38.07715,145.03903,1
2012-10-25,"adult",26,"east",-38.17358,145.03483,2
2012-10-25,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-25,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-26,"adult",10,"east",-38.00345,145.0335,4
2012-10-26,"adult",18,"east",-38.10002,145.01185,1
2012-10-26,"adult",41,"south",-38.27667,144.67698,1
2012-10-26,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-26,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-27,"adult",14,"east",-38.04698,145.05367,2
2012-10-27,"adult",17,"east",-38.12388,144.94052,2
2012-10-27,"adult",19,"east",-38.07715,145.03903,1
2012-10-27,"adult",41,"south",-38.27667,144.67698,1
2012-10-27,"adult",42,"south",-38.2806,144.67943,1
2012-10-27,"pinkie",10,"east",-38.00345,145.0335,6
2012-10-27,"pinkie",12,"east",-38.03608,145.07697,3
2012-10-27,"pinkie",13,"east",-38.05117,145.0788,12
2012-10-27,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-28,"adult",17,"east",-38.12388,144.94052,6
2012-10-28,"adult",18,"east",-38.10002,145.01185,1
2012-10-28,"adult",19,"east",-38.07715,145.03903,1
2012-10-28,"pinkie",10,"east",-38.00345,145.0335,5
2012-10-28,"pinkie",11,"east",-38.00213,145.0611,5
2012-10-28,"pinkie",12,"east",-38.03608,145.07697,15
2012-10-28,"pinkie",13,"east",-38.05117,145.0788,15
2012-10-28,"pinkie",17,"east",-38.12388,144.94052,6
2012-10-28,"pinkie",22,"east",-38.14407,145.10023,1
2012-10-28,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-29,"adult",14,"east",-38.04698,145.05367,1
2012-10-29,"adult",17,"east",-38.12388,144.94052,1
2012-10-29,"adult",18,"east",-38.10002,145.01185,1
2012-10-29,"adult",25,"east",-38.14808,145.03395,2
2012-10-29,"adult",26,"east",-38.17358,145.03483,2
2012-10-29,"adult",41,"south",-38.27667,144.67698,1
2012-10-29,"adult",42,"south",-38.2806,144.67943,1
2012-10-29,"adult",45,"south",-38.2941,144.6841,1
2012-10-29,"adult",46,"south",-38.29857,144.68177,1
2012-10-29,"pinkie",11,"east",-38.00213,145.0611,8
2012-10-29,"pinkie",12,"east",-38.03608,145.07697,18
2012-10-29,"pinkie",13,"east",-38.05117,145.0788,27
2012-10-29,"pinkie",17,"east",-38.12388,144.94052,3
2012-10-29,"pinkie",23,"east",-38.14135,145.09135,12
2012-10-30,"adult",13,"east",-38.05117,145.0788,2
2012-10-30,"adult",14,"east",-38.04698,145.05367,2
2012-10-30,"adult",25,"east",-38.14808,145.03395,1
2012-10-30,"adult",26,"east",-38.17358,145.03483,2
2012-10-30,"adult",36,"west",-38.08647,144.62853,1
2012-10-30,"pinkie",11,"east",-38.00213,145.0611,11
2012-10-30,"pinkie",12,"east",-38.03608,145.07697,20
2012-10-30,"pinkie",13,"east",-38.05117,145.0788,34
2012-10-30,"pinkie",17,"east",-38.12388,144.94052,3
2012-10-30,"pinkie",22,"east",-38.14407,145.10023,2
2012-10-30,"pinkie",23,"east",-38.14135,145.09135,11
2012-10-31,"adult",7,"north",-37.98358,144.8858,1
2012-10-31,"adult",19,"east",-38.07715,145.03903,1
2012-10-31,"adult",25,"east",-38.14808,145.03395,6
2012-10-31,"adult",26,"east",-38.17358,145.03483,1
2012-10-31,"pinkie",11,"east",-38.00213,145.0611,3
2012-10-31,"pinkie",12,"east",-38.03608,145.07697,22
2012-10-31,"pinkie",13,"east",-38.05117,145.0788,25
2012-10-31,"pinkie",17,"east",-38.12388,144.94052,3
2012-10-31,"pinkie",22,"east",-38.14407,145.10023,1
2012-10-31,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-01,"adult",7,"north",-37.98358,144.8858,10
2012-11-01,"adult",19,"east",-38.07715,145.03903,2
2012-11-01,"adult",21,"east",-38.08735,145.09918,2
2012-11-01,"adult",25,"east",-38.14808,145.03395,7
2012-11-01,"pinkie",8,"north",-37.95742,144.98865,1
2012-11-01,"pinkie",10,"east",-38.00345,145.0335,2
2012-11-01,"pinkie",12,"east",-38.03608,145.07697,12
2012-11-01,"pinkie",13,"east",-38.05117,145.0788,16
2012-11-01,"pinkie",17,"east",-38.12388,144.94052,9
2012-11-01,"pinkie",21,"east",-38.08735,145.09918,2
2012-11-01,"pinkie",23,"east",-38.14135,145.09135,10
2012-11-02,"adult",5,"north",-37.92427,144.88673,1
2012-11-02,"adult",16,"east",-38.05342,144.94145,2
2012-11-02,"adult",25,"east",-38.14808,145.03395,3
2012-11-02,"adult",26,"east",-38.17358,145.03483,1
2012-11-02,"pinkie",12,"east",-38.03608,145.07697,9
2012-11-02,"pinkie",13,"east",-38.05117,145.0788,11
2012-11-02,"pinkie",17,"east",-38.12388,144.94052,5
2012-11-02,"pinkie",21,"east",-38.08735,145.09918,4
2012-11-02,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-03,"adult",21,"east",-38.08735,145.09918,3
2012-11-03,"adult",25,"east",-38.14808,145.03395,3
2012-11-03,"adult",26,"east",-38.17358,145.03483,2
2012-11-03,"pinkie",12,"east",-38.03608,145.07697,17
2012-11-03,"pinkie",13,"east",-38.05117,145.0788,10
2012-11-03,"pinkie",17,"east",-38.12388,144.94052,4
2012-11-03,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-04,"adult",12,"east",-38.03608,145.07697,3
2012-11-04,"adult",21,"east",-38.08735,145.09918,1
2012-11-04,"adult",26,"east",-38.17358,145.03483,3
2012-11-04,"adult",41,"south",-38.27667,144.67698,1
2012-11-04,"pinkie",12,"east",-38.03608,145.07697,27
2012-11-04,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-04,"pinkie",17,"east",-38.12388,144.94052,5
2012-11-04,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-05,"adult",27,"east",-38.16823,144.9593,1
2012-11-05,"pinkie",12,"east",-38.03608,145.07697,35
2012-11-05,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-05,"pinkie",17,"east",-38.12388,144.94052,8
2012-11-05,"pinkie",21,"east",-38.08735,145.09918,6
2012-11-05,"pinkie",22,"east",-38.14407,145.10023,1
2012-11-05,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-06,"adult",12,"east",-38.03608,145.07697,3
2012-11-06,"adult",14,"east",-38.04698,145.05367,2
2012-11-06,"adult",21,"east",-38.08735,145.09918,1
2012-11-06,"adult",23,"east",-38.14135,145.09135,1
2012-11-06,"adult",26,"east",-38.17358,145.03483,2
2012-11-06,"pinkie",12,"east",-38.03608,145.07697,32
2012-11-06,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-06,"pinkie",17,"east",-38.12388,144.94052,5
2012-11-06,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-06,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-07,"adult",12,"east",-38.03608,145.07697,2
2012-11-07,"adult",14,"east",-38.04698,145.05367,4
2012-11-07,"adult",23,"east",-38.14135,145.09135,1
2012-11-07,"adult",46,"south",-38.29857,144.68177,1
2012-11-07,"pinkie",12,"east",-38.03608,145.07697,30
2012-11-07,"pinkie",13,"east",-38.05117,145.0788,11
2012-11-07,"pinkie",17,"east",-38.12388,144.94052,8
2012-11-07,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-07,"pinkie",22,"east",-38.14407,145.10023,1
2012-11-07,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-08,"adult",12,"east",-38.03608,145.07697,1
2012-11-08,"adult",13,"east",-38.05117,145.0788,1
2012-11-08,"adult",14,"east",-38.04698,145.05367,1
2012-11-08,"adult",16,"east",-38.05342,144.94145,1
2012-11-08,"adult",17,"east",-38.12388,144.94052,1
2012-11-08,"adult",21,"east",-38.08735,145.09918,6
2012-11-08,"adult",23,"east",-38.14135,145.09135,1
2012-11-08,"pinkie",12,"east",-38.03608,145.07697,34
2012-11-08,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-08,"pinkie",21,"east",-38.08735,145.09918,13
2012-11-08,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-09,"adult",12,"east",-38.03608,145.07697,5
2012-11-09,"adult",16,"east",-38.05342,144.94145,1
2012-11-09,"adult",19,"east",-38.07715,145.03903,1
2012-11-09,"pinkie",12,"east",-38.03608,145.07697,22
2012-11-09,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-09,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-09,"pinkie",23,"east",-38.14135,145.09135,10
2012-11-10,"adult",12,"east",-38.03608,145.07697,1
2012-11-10,"adult",15,"east",-38.04128,144.98372,1
2012-11-10,"adult",19,"east",-38.07715,145.03903,2
2012-11-10,"pinkie",12,"east",-38.03608,145.07697,21
2012-11-10,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-10,"pinkie",17,"east",-38.12388,144.94052,5
2012-11-10,"pinkie",21,"east",-38.08735,145.09918,11
2012-11-10,"pinkie",22,"east",-38.14407,145.10023,1
2012-11-10,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-11,"adult",13,"east",-38.05117,145.0788,4
2012-11-11,"adult",19,"east",-38.07715,145.03903,2
2012-11-11,"adult",21,"east",-38.08735,145.09918,1
2012-11-11,"pinkie",12,"east",-38.03608,145.07697,22
2012-11-11,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-11,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-11,"pinkie",23,"east",-38.14135,145.09135,9
2012-11-12,"adult",12,"east",-38.03608,145.07697,2
2012-11-12,"adult",13,"east",-38.05117,145.0788,2
2012-11-12,"adult",14,"east",-38.04698,145.05367,2
2012-11-12,"adult",19,"east",-38.07715,145.03903,1
2012-11-12,"pinkie",12,"east",-38.03608,145.07697,11
2012-11-12,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-12,"pinkie",21,"east",-38.08735,145.09918,10
2012-11-12,"pinkie",23,"east",-38.14135,145.09135,11
2012-11-13,"adult",18,"east",-38.10002,145.01185,7
2012-11-13,"adult",19,"east",-38.07715,145.03903,3
2012-11-13,"pinkie",12,"east",-38.03608,145.07697,15
2012-11-13,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-13,"pinkie",21,"east",-38.08735,145.09918,9
2012-11-13,"pinkie",23,"east",-38.14135,145.09135,10
2012-11-13,"pinkie",25,"east",-38.14808,145.03395,1
2012-11-13,"pinkie",35,"west",-38.10157,144.43693,4
2012-11-14,"adult",13,"east",-38.05117,145.0788,3
2012-11-14,"adult",18,"east",-38.10002,145.01185,4
2012-11-14,"adult",19,"east",-38.07715,145.03903,1
2012-11-14,"pinkie",12,"east",-38.03608,145.07697,23
2012-11-14,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-14,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-14,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-14,"pinkie",25,"east",-38.14808,145.03395,1
2012-11-14,"pinkie",35,"west",-38.10157,144.43693,6
2012-11-15,"adult",12,"east",-38.03608,145.07697,1
2012-11-15,"adult",13,"east",-38.05117,145.0788,1
2012-11-15,"adult",14,"east",-38.04698,145.05367,3
2012-11-15,"adult",18,"east",-38.10002,145.01185,2
2012-11-15,"adult",19,"east",-38.07715,145.03903,5
2012-11-15,"adult",21,"east",-38.08735,145.09918,2
2012-11-15,"pinkie",12,"east",-38.03608,145.07697,26
2012-11-15,"pinkie",13,"east",-38.05117,145.0788,11
2012-11-15,"pinkie",14,"east",-38.04698,145.05367,1
2012-11-15,"pinkie",17,"east",-38.12388,144.94052,2
2012-11-15,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-15,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-15,"pinkie",35,"west",-38.10157,144.43693,4
2012-11-16,"adult",12,"east",-38.03608,145.07697,2
2012-11-16,"adult",13,"east",-38.05117,145.0788,1
2012-11-16,"adult",14,"east",-38.04698,145.05367,4
2012-11-16,"adult",15,"east",-38.04128,144.98372,2
2012-11-16,"adult",18,"east",-38.10002,145.01185,1
2012-11-16,"adult",19,"east",-38.07715,145.03903,1
2012-11-16,"adult",26,"east",-38.17358,145.03483,1
2012-11-16,"pinkie",12,"east",-38.03608,145.07697,13
2012-11-16,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-16,"pinkie",17,"east",-38.12388,144.94052,2
2012-11-16,"pinkie",21,"east",-38.08735,145.09918,11
2012-11-16,"pinkie",23,"east",-38.14135,145.09135,11
2012-11-16,"pinkie",35,"west",-38.10157,144.43693,2
2012-11-17,"adult",17,"east",-38.12388,144.94052,2
2012-11-17,"adult",18,"east",-38.10002,145.01185,3
2012-11-17,"adult",25,"east",-38.14808,145.03395,1
2012-11-17,"pinkie",12,"east",-38.03608,145.07697,21
2012-11-17,"pinkie",13,"east",-38.05117,145.0788,13
2012-11-17,"pinkie",21,"east",-38.08735,145.09918,13
2012-11-17,"pinkie",23,"east",-38.14135,145.09135,9
2012-11-17,"pinkie",35,"west",-38.10157,144.43693,2
2012-11-18,"adult",12,"east",-38.03608,145.07697,1
2012-11-18,"adult",14,"east",-38.04698,145.05367,1
2012-11-18,"adult",17,"east",-38.12388,144.94052,2
2012-11-18,"adult",18,"east",-38.10002,145.01185,2
2012-11-18,"adult",19,"east",-38.07715,145.03903,2
2012-11-18,"adult",25,"east",-38.14808,145.03395,2
2012-11-18,"adult",26,"east",-38.17358,145.03483,3
2012-11-18,"adult",27,"east",-38.16823,144.9593,1
2012-11-18,"pinkie",12,"east",-38.03608,145.07697,16
2012-11-18,"pinkie",13,"east",-38.05117,145.0788,15
2012-11-18,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-18,"pinkie",35,"west",-38.10157,144.43693,4
2012-11-19,"adult",12,"east",-38.03608,145.07697,1
2012-11-19,"adult",13,"east",-38.05117,145.0788,1
2012-11-19,"adult",21,"east",-38.08735,145.09918,1
2012-11-19,"adult",25,"east",-38.14808,145.03395,1
2012-11-19,"adult",26,"east",-38.17358,145.03483,1
2012-11-19,"pinkie",12,"east",-38.03608,145.07697,19
2012-11-19,"pinkie",13,"east",-38.05117,145.0788,10
2012-11-19,"pinkie",21,"east",-38.08735,145.09918,11
2012-11-19,"pinkie",35,"west",-38.10157,144.43693,3
2012-11-20,"adult",10,"east",-38.00345,145.0335,1
2012-11-20,"adult",12,"east",-38.03608,145.07697,3
2012-11-20,"adult",13,"east",-38.05117,145.0788,2
2012-11-20,"adult",14,"east",-38.04698,145.05367,1
2012-11-20,"adult",18,"east",-38.10002,145.01185,1
2012-11-20,"adult",21,"east",-38.08735,145.09918,2
2012-11-20,"adult",23,"east",-38.14135,145.09135,1
2012-11-20,"adult",25,"east",-38.14808,145.03395,2
2012-11-20,"adult",26,"east",-38.17358,145.03483,1
2012-11-20,"pinkie",12,"east",-38.03608,145.07697,18
2012-11-20,"pinkie",13,"east",-38.05117,145.0788,6
2012-11-20,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-20,"pinkie",35,"west",-38.10157,144.43693,4
2012-11-21,"adult",6,"north",-37.94858,144.92758,4
2012-11-21,"pinkie",12,"east",-38.03608,145.07697,11
2012-11-21,"pinkie",13,"east",-38.05117,145.0788,10
2012-11-21,"pinkie",14,"east",-38.04698,145.05367,2
2012-11-21,"pinkie",21,"east",-38.08735,145.09918,8
2012-11-21,"pinkie",35,"west",-38.10157,144.43693,1
2012-11-22,"adult",6,"north",-37.94858,144.92758,4
2012-11-22,"pinkie",12,"east",-38.03608,145.07697,18
2012-11-22,"pinkie",21,"east",-38.08735,145.09918,11
2012-11-22,"pinkie",35,"west",-38.10157,144.43693,3
2012-11-23,"adult",6,"north",-37.94858,144.92758,2
2012-11-23,"adult",26,"east",-38.17358,145.03483,1
2012-11-23,"pinkie",12,"east",-38.03608,145.07697,19
2012-11-23,"pinkie",14,"east",-38.04698,145.05367,1
2012-11-23,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-23,"pinkie",23,"east",-38.14135,145.09135,3
2012-11-23,"pinkie",35,"west",-38.10157,144.43693,3
2012-11-24,"adult",10,"east",-38.00345,145.0335,1
2012-11-24,"adult",14,"east",-38.04698,145.05367,1
2012-11-24,"adult",15,"east",-38.04128,144.98372,2
2012-11-24,"adult",53,"north",-37.95241667,144.9704,1
2012-11-24,"pinkie",12,"east",-38.03608,145.07697,25
2012-11-24,"pinkie",13,"east",-38.05117,145.0788,9
2012-11-24,"pinkie",14,"east",-38.04698,145.05367,1
2012-11-24,"pinkie",21,"east",-38.08735,145.09918,8
2012-11-25,"adult",12,"east",-38.03608,145.07697,2
2012-11-25,"adult",13,"east",-38.05117,145.0788,2
2012-11-25,"adult",15,"east",-38.04128,144.98372,1
2012-11-25,"adult",21,"east",-38.08735,145.09918,1
2012-11-25,"pinkie",12,"east",-38.03608,145.07697,22
2012-11-25,"pinkie",13,"east",-38.05117,145.0788,11
2012-11-25,"pinkie",21,"east",-38.08735,145.09918,11
2012-11-25,"pinkie",23,"east",-38.14135,145.09135,11
2012-11-25,"pinkie",35,"west",-38.10157,144.43693,2
2012-11-26,"adult",13,"east",-38.05117,145.0788,1
2012-11-26,"adult",15,"east",-38.04128,144.98372,2
2012-11-26,"adult",16,"east",-38.05342,144.94145,1
2012-11-26,"adult",21,"east",-38.08735,145.09918,2
2012-11-26,"adult",23,"east",-38.14135,145.09135,2
2012-11-26,"pinkie",12,"east",-38.03608,145.07697,15
2012-11-26,"pinkie",13,"east",-38.05117,145.0788,14
2012-11-26,"pinkie",21,"east",-38.08735,145.09918,16
2012-11-26,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-26,"pinkie",35,"west",-38.10157,144.43693,1
2012-11-27,"adult",23,"east",-38.14135,145.09135,1
2012-11-27,"pinkie",12,"east",-38.03608,145.07697,16
2012-11-27,"pinkie",13,"east",-38.05117,145.0788,12
2012-11-27,"pinkie",21,"east",-38.08735,145.09918,17
2012-11-27,"pinkie",23,"east",-38.14135,145.09135,11
2012-11-28,"adult",12,"east",-38.03608,145.07697,6
2012-11-28,"adult",13,"east",-38.05117,145.0788,1
2012-11-28,"adult",14,"east",-38.04698,145.05367,3
2012-11-28,"adult",15,"east",-38.04128,144.98372,1
2012-11-28,"pinkie",12,"east",-38.03608,145.07697,19
2012-11-28,"pinkie",13,"east",-38.05117,145.0788,15
